11,Gol,Operating costs,"Maintenance, materials and repairs",460.8,511,603.9
12,Gol,Operating profit (loss),Operating profit (loss),266,504.9,-183.8
13,Gol,Net profit (loss),Net profit (loss),-724.6,"-1,117.30","-4,291.20"
14,Gol,Total assets,Total assets,"10,638.40","9,976.60","10,368.40"
15,Gol,Cash and cash equivalents,Cash and cash equivalents,"1,635.60","1,898.80","1,072.30"
16,Gol,Total liabilities,Total liabilities,"9,419.90","10,309.60","14,583.00"
0,Azul,Revenue,Revenue,871.1,"1,721.20","2,717.40"
1,Azul,Revenue,Passenger,786.7,"1,558.30","2,454.70"
2,Azul,Cost of services,Cost of services,748.1,"1,427.30","2,317.90"
3,Azul,Cost of services,Aviation fuel,341,684.4,"1,073.30"
4,Azul,Cost of services,Salaries and benefits,190,345.5,395
5,Azul,Cost of services,Aircraft leasing and others,68.7,109.1,218.6
6,Azul,Cost of services,Airport charges,38.7,78,156.5
7,Azul,Cost of services,Provision of air traffic services,54.3,96.1,130.1
8,Azul,Cost of services,Equipment maintenance and repair,33.2,60.9,126.8
9,Azul,Cost of services,Depreciation and amortisation,51.3,87.5,97.2
10,Azul,Operating profit (loss),Operating profit (loss),-50.8,25.1,8.6
11,Azul,Net profit (loss),Net profit (loss),-97.6,-105.5,-170.8
12,Azul,Total assets,Total assets,"1,224.00","1,964.00","4,751.80"
13,Azul,Cash and cash equivalents,Cash and cash equivalents,96.9,131.7,271.1
14,Azul,Total liabilities,Total liabilities,"1,044.10","1,905.60","4,400.80"
0,IndiGo,Total operating revenue,Total operating revenue,"38,254.10","55,524.00","94,580.00"
1,IndiGo,Total operating revenue,Passenger,"35,189.40","51,630.10",
2,IndiGo,Total operating revenue,Excess baggage,229.9,318.4,
3,IndiGo,Total operating revenue,Freight,"2,451.30","2,903.70",
4,IndiGo,Total operating costs,Total operating costs,"32,229.20","56,400.80","84,650.00"
5,IndiGo,Total operating costs,Flight operations,"21,693.00","41,255.80",
6,IndiGo,Total operating costs,"Ticketing, sales and promotion","3,178.70","4,264.50",
7,IndiGo,Total operating costs,User charges and station expenses,"2,725.50","4,079.30",
8,IndiGo,Total operating costs,Maintenance and overhaul,659.7,"1,193.80",
9,IndiGo,Total operating costs,Depreciation and amortisation,628.7,665.2,
10,IndiGo,Total operating costs,Passenger services,140.3,231.6,
11,IndiGo,Total operating costs,General and administrative,812,"1,235.60",
12,IndiGo,Operating profit (loss),Operating profit (loss),"6,024.90",-876.8,
13,IndiGo,Net profit (loss),Net profit (loss),"6,503.30","1,278.80","7,870.00"
0,Etihad Airways,Revenue,Revenue,"4,800.00","6,000.00","7,600.00"
1,Etihad Airways,Revenue,Partner revenue,629,820,"1,129.00"
2,Etihad Airways,Revenue,Cargo,716,928,"1,106.00"
3,Etihad Airways,Operating profit (loss),Operating profit (loss),170,194,257
4,Etihad Airways,Net profit (loss),Net profit (loss),42,48,73
0,KLM Royal Dutch Airlines,Operating revenue,Operating revenue,"25,520.00","24,912.00","26,059.00"
1,KLM Royal Dutch Airlines,Operating revenue,Passenger,"20,112.00","19,570.00","20,541.00"
2,KLM Royal Dutch Airlines,Operating revenue,Cargo,"2,816.00","2,681.00","2,425.00"
3,KLM Royal Dutch Airlines,Operating costs,Operating costs,"25,400.00","25,567.00","26,359.00"
4,KLM Royal Dutch Airlines,Operating costs,Salaries and related costs,"7,482.00","7,636.00","7,852.00"
5,KLM Royal Dutch Airlines,Operating costs,Aircraft fuel,"6,897.00","6,629.00","6,183.00"
6,KLM Royal Dutch Airlines,Operating costs,"Amortisation, depreciation and provisions","1,725.00","1,718.00","1,631.00"
7,KLM Royal Dutch Airlines,Operating costs,Landing fees and en route charges,"1,839.00","1,840.00","1,947.00"
8,KLM Royal Dutch Airlines,Operating costs,Handling charges and other operating costs,"1,405.00","1,476.00","1,536.00"
9,KLM Royal Dutch Airlines,Operating costs,Aircraft maintenance,"1,303.00","1,729.00","2,372.00"
10,KLM Royal Dutch Airlines,Operating costs,Aircraft operating lease,913,873,"1,027.00"
11,KLM Royal Dutch Airlines,Operating costs,Commercial and distribution,852,870,896
12,KLM Royal Dutch Airlines,Operating costs,Catering,589,591,655
13,KLM Royal Dutch Airlines,Operating costs,Chartering costs,455,438,430
14,KLM Royal Dutch Airlines,Operating profit (loss),Operating profit (loss),130,-129,816
15,KLM Royal Dutch Airlines,Net profit (loss),Net profit (loss),"-1,818.00",-216,127
16,KLM Royal Dutch Airlines,Total assets,Total assets,"25,423.00","23,241.00","23,335.00"
17,KLM Royal Dutch Airlines,Cash and cash equivalents,Cash and cash equivalents,"3,684.00","3,159.00","3,104.00"
18,KLM Royal Dutch Airlines,Total liabilities,Total liabilities,"23,133.00","23,894.00","23,062.00"
0,Jet Airways,Operating revenue,Operating revenue,"168,526.00","173,019.00","195,734.00"
1,Jet Airways,Total costs,Total costs,"179,256.00","198,764.00","208,240.00"
2,Jet Airways,Total costs,Aircraft fuel,"69,920.00","71,754.00","66,863.00"
3,Jet Airways,Total costs,Employees remuneration and benefits,"15,442.00","18,996.00","21,585.00"
4,Jet Airways,Total costs,Selling and distribution,"13,586.00","14,483.00","20,409.00"
5,Jet Airways,Total costs,Aircraft lease rentals,"12,321.00","16,761.00","19,589.00"
6,Jet Airways,Total costs,Depreciation,"9,266.00","8,757.00","7,625.00"
7,Jet Airways,Profit (loss) before tax,Profit (loss) before tax,"-4,855.00","-36,680.00","-18,137.00"
8,Jet Airways,Net profit (loss),Net profit (loss),"-4,855.00","-36,679.00","-18,137.00"
9,Jet Airways,Total assets,Total assets,"187,546.00","183,691.00","188,492.20"
10,Jet Airways,Cash and cash equivalents,Cash and cash equivalents,"8,370.70","11,454.10","20,686.00"
11,Jet Airways,Total liabilities,Total liabilities,"190,971.00","205,968.90","229,395.00"
0,Air India,Total revenue,Total revenue,"147,138.10",,
1,Air India,Total revenue,Operating revenue,"146,753.00","160,278.40","191,703.80"
2,Air India,Total expenses,Total expenses,"234,594.80",,
3,Air India,Total expenses,Aircraft fuel,"85,116.70",,
4,Air India,Total expenses,Employee benefits,"35,666.50",,
5,Air India,Total expenses,Finance costs,"36,454.90",,
6,Air India,Total expenses,Depreciation and amortization expenses,"16,003.90",,
7,Air India,Profit (loss) before exceptional and extraordinary items and tax,Profit (loss) before exceptional and extraordinary items and tax,"-87,456.70",,
8,Air India,Net profit (loss),Net profit (loss),"-75,597.40","-54,901.60","-53,888.20"
9,Air India,Total assets,Total assets,"426,716.10",,
10,Air India,Cash and bank balances,Cash and bank balances,"4,310.10",,
11,Air India,Total liabilities,Total liabilities,"262,284.40",,
0,Alitalia,Revenue,Revenue,"3,225.00","3,478.00","3,594.00"
1,Alitalia,Operating profit (loss),Operating profit (loss),-107,-6,-119.1
2,Alitalia,Net profit (loss),Net profit (loss),-168,-69,-280
0,airberlin,Operating revenue,Operating revenue,"4,146.80","4,160.20","4,081.80"
1,airberlin,Operating revenue,Flight revenue,"3,815.50","3,808.20","3,709.40"
2,airberlin,Operating revenue,Ground and other services,305.8,323.5,343.9
3,airberlin,Operating revenue,Duty-free/in-flight sales,25.5,28.4,28.4
4,airberlin,Operating costs,Operating costs,"4,438.40","4,465.60","4,439.50"
5,airberlin,Operating costs,Fuel for aircraft,"1,067.20","1,028.60",929.7
6,airberlin,Operating costs,Airport and handling charges,835.6,837.8,838.1
7,airberlin,Operating costs,Operating leases for aircraft and equipment,579.3,548,619.8
8,airberlin,Operating costs,Personnel expenses,488.2,524.5,589.3
9,airberlin,Operating costs,Depreciation and amortisation,85.2,97,46
10,airberlin,Operating costs,Navigation charges,257.8,265.2,260.4
11,airberlin,Operating costs,Repairs and maintenance,242.2,233.1,268.6
12,airberlin,Operating profit (loss),Operating profit (loss),-231.9,-293.8,-307
13,airberlin,Net profit (loss),Net profit (loss),-315.5,-376.7,-446.6
14,airberlin,Total assets,Total assets,"1,885.50","1,863.60","1,418.40"
15,airberlin,Cash and cash equivalents,Cash and cash equivalents,223.1,259.2,165.2
16,airberlin,Total liabilities,Total liabilities,"2,071.50","2,279.10","2,217.80"
0,China Airlines,Operating revenue,Operating revenue,"132,240.50","132,135.50","131,752.70"
1,China Airlines,Operating revenue,Passenger,"80,825.40","86,167.00","87,573.90"
2,China Airlines,Operating revenue,Cargo,"46,388.50","40,808.90","38,983.70"
3,China Airlines,Operating costs,Operating costs,"133,805.30","132,912.00","133,525.00"
4,China Airlines,Operating costs,Flying operations,"83,462.00","85,692.00","88,182.50"
5,China Airlines,Operating costs,Terminal and landing fees,"18,894.40","19,328.70","19,207.40"
6,China Airlines,Operating costs,Passenger services,"7,904.40","8,227.10","8,499.50"
7,China Airlines,Operating costs,Aircraft maintenance,"11,882.50","7,951.90","6,264.50"
8,China Airlines,Operating profit (loss),Operating profit (loss),"-1,564.90",-776.6,"-1,772.00"
9,China Airlines,Net profit (loss),Net profit (loss),"-1,954.30",-41.9,"-1,274.00"
10,China Airlines,Total assets,Total assets,"202,689.60","209,818.70","211,057.00"
11,China Airlines,Cash and cash equivalents,Cash and cash equivalents,"8,947.40","9,011.40","14,970.80"
12,China Airlines,Total liabilities,Total liabilities,"155,630.50","158,358,902.00","160,250.50"
0,Malaysia Airlines,Operating revenue,Operating revenue,"13,653.90","13,286.60","14,548.20"
1,Malaysia Airlines,Operating revenue,Passenger and excess baggage,"8,397.70","10,311.00","11,260.00"
2,Malaysia Airlines,Operating revenue,Cargo and mail,"1,234.60","1,641.00","1,614.00"
3,Malaysia Airlines,Operating costs,Operating costs,"16,197.20","13,569.10","14,867.00"
4,Malaysia Airlines,Operating costs,Staff costs,"2,325.10","2,515.60","2,327.00"
5,Malaysia Airlines,Operating costs,Fuel and oil,"5,845.60","5,327.70","5,870.00"
6,Malaysia Airlines,Operating costs,"Handling, enroute charges, catering and other related costs","1,416.90","1,135.00","1,461.00"
7,Malaysia Airlines,Operating costs,Aircraft maintenance and overhaul,"1,100.70",975.9,"1,145.00"
8,Malaysia Airlines,Operating costs,Depreciation,423.6,548,817
9,Malaysia Airlines,Operating profit (loss),Operating profit (loss),"-2,295.70",-361,-562.5
10,Malaysia Airlines,Net profit (loss),Net profit (loss),"-2,521.30",-432.6,"-1,173.70"
11,Malaysia Airlines,Total assets,Total assets,"12,499.50","17,412.20","21,855.30"
12,Malaysia Airlines,Cash and cash equivalents,Cash and cash equivalents,958.8,"2,148.50","3,870.60"
13,Malaysia Airlines,Total liabilities,Total liabilities,"11,443.30","15,274.20","17,803.20"
0,HOP!,Operating revenue,Operating revenue,"25,520.00","24,912.00","26,059.00"
1,HOP!,Operating revenue,Passenger,"20,112.00","19,570.00","20,541.00"
2,HOP!,Operating revenue,Cargo,"2,816.00","2,681.00","2,425.00"
3,HOP!,Operating costs,Operating costs,"25,400.00","25,567.00","26,359.00"
4,HOP!,Operating costs,Salaries and related costs,"7,482.00","7,636.00","7,852.00"
5,HOP!,Operating costs,Aircraft fuel,"6,897.00","6,629.00","6,183.00"
6,HOP!,Operating costs,"Amortisation, depreciation and provisions","1,725.00","1,718.00","1,631.00"
7,HOP!,Operating costs,Landing fees and en route charges,"1,839.00","1,840.00","1,947.00"
8,HOP!,Operating costs,Handling charges and other operating costs,"1,405.00","1,476.00","1,536.00"
9,HOP!,Operating costs,Aircraft maintenance,"1,303.00","1,729.00","2,372.00"
10,HOP!,Operating costs,Aircraft operating lease,913,873,"1,027.00"
11,HOP!,Operating costs,Commercial and distribution,852,870,896
12,HOP!,Operating costs,Catering,589,591,655
13,HOP!,Operating costs,Chartering costs,455,438,430
14,HOP!,Operating profit (loss),Operating profit (loss),130,-129,816
15,HOP!,Net profit (loss),Net profit (loss),"-1,818.00",-216,127
16,HOP!,Total assets,Total assets,"25,423.00","23,241.00","23,335.00"
17,HOP!,Cash and cash equivalents,Cash and cash equivalents,"3,684.00","3,159.00","3,104.00"
18,HOP!,Total liabilities,Total liabilities,"23,133.00","23,894.00","23,062.00"
0,Avianca,Total operating revenue,Total operating revenue,"4,609.60","4,703.60","4,361.30"
1,Avianca,Total operating revenue,Passenger,"3,862.40","3,862.70","3,458.00"
2,Avianca,Total operating revenue,Cargo and other,747.2,840.9,903.3
3,Avianca,Total operating costs,Total operating costs,"4,224.70","4,424.10","4,142.50"
4,Avianca,Total operating costs,Fuel,"1,325.80","1,345.80","1,006.80"
5,Avianca,Total operating costs,"Salaries, wages and benefits",675,725.8,666.1
6,Avianca,Total operating costs,Sales and marketing,584.5,605.7,612.8
7,Avianca,Total operating costs,Ground operations,343.8,397.6,412.4
8,Avianca,Total operating costs,Aircraft rentals,273.6,299.2,317.5
9,Avianca,Total operating costs,Maintenance and repairs,188.7,268.9,309.7
10,Avianca,Total operating costs,Depreciation and amortisation,169.6,198.7,230.7
11,Avianca,Total operating costs,Air traffic,180.1,206.2,203
12,Avianca,Total operating costs,"General, administrative and other",257.3,165.2,176.2
13,Avianca,Total operating costs,Passenger services,143.5,154.5,149.3
14,Avianca,Total operating costs,Flight operations,82.9,56.7,58.1
15,Avianca,Operating profit (loss),Operating profit (loss),384.9,279.5,218.8
16,Avianca,Net profit (loss),Net profit (loss),248.8,128.5,-139.5
17,Avianca,Total assets,Total assets,"5,179.00","6,175.50","6,588.30"
18,Avianca,Cash and cash equivalents,Cash and cash equivalents,735.6,640.9,479.4
19,Avianca,Total liabilities,Total liabilities,"3,964.30","4,958.80","5,215.70"
0,Copa Airlines,Total operating revenue,Total operating revenue,"2,608.30","2,705.10","2,250.10"
1,Copa Airlines,Total operating revenue,Passenger,"2,519.70","2,619.90","2,166.70"
2,Copa Airlines,Total operating revenue,"Cargo, mail and other",88.7,85.2,83.3
3,Copa Airlines,Total operating costs,Total operating costs,"2,090.80","2,184.00","1,984.00"
4,Copa Airlines,Total operating costs,Aircraft fuel,783.1,820.7,602.8
5,Copa Airlines,Total operating costs,Salaries and benefits,276.2,299.2,289.5
6,Copa Airlines,Total operating costs,Passenger services,250.6,268.8,258.3
7,Copa Airlines,Total operating costs,Flight operations,121.8,132.2,130.9
8,Copa Airlines,Total operating costs,Depreciation,137.4,115.1,134.9
9,Copa Airlines,Total operating costs,"Maintenance, material and repairs",93,101.4,111.2
10,Copa Airlines,Total operating costs,Commissions,103.7,99.1,88.6
11,Copa Airlines,Total operating costs,Reservations and sales,99.8,93.8,88.1
12,Copa Airlines,Total operating costs,Aircraft rentals,90.2,112.1,122.2
13,Copa Airlines,Total operating costs,Landing fees and other rentals,50.4,53.7,56.7
14,Copa Airlines,Operating profit (loss),Operating profit (loss),517.6,521.1,266.1
15,Copa Airlines,Net profit (loss),Net profit (loss),427.5,361.7,185.4
16,Copa Airlines,Total assets,Total assets,"3,952.80","4,090.90","4,166.10"
17,Copa Airlines,Cash and cash equivalents,Cash and cash equivalents,139.1,221.4,202.7
18,Copa Airlines,Total liabilities,Total liabilities,"2,050.90","2,015.80","2,163.90"
0,Iberia,Operating revenue,Operating revenue,"18,675.00","20,170.00","22,858.00"
1,Iberia,Operating revenue,Passenger,"16,264.00","17,825.00","20,350.00"
2,Iberia,Operating revenue,Cargo,"1,073.00",992,"1,024.00"
3,Iberia,Operating costs,Operating costs,"17,905.00","18,780.00","20,523.00"
4,Iberia,Operating costs,Employee costs,"4,123.00","4,325.00","4,905.00"
5,Iberia,Operating costs,Fuel and oil costs,"5,951.00","5,987.00","6,082.00"
6,Iberia,Operating costs,"Handling, catering and other operating costs","1,932.00","2,063.00","2,371.00"
7,Iberia,Operating costs,Landing fees and en-route charges,"1,422.00","1,555.00","1,882.00"
8,Iberia,Operating costs,Engineering and other aircraft costs,"1,237.00","1,276.00","1,395.00"
9,Iberia,Operating costs,"Depreciation, amortisation and impairment","1,006.00","1,196.00","1,307.00"
10,Iberia,Operating costs,"Property, IT and other costs",922,927,965
11,Iberia,Operating costs,Selling costs,785,859,912
12,Iberia,Operating costs,Aircraft operating lease,482,551,659
13,Iberia,Operating profit (loss),Operating profit (loss),770,"1,390.00","2,335.00"
14,Iberia,Net profit (loss),Net profit (loss),147,"1,003.00","1,539.00"
15,Iberia,Total assets,Total assets,"20,777.00","23,652.00","28,229.00"
16,Iberia,Cash and cash equivalents,Cash and cash equivalents,"1,541.00","1,528.00","2,909.00"
17,Iberia,Total liabilities,Total liabilities,"16,561.00","19,859.00","22,695.00"
0,Allegiant Air,Operating revenue,Operating revenue,996.2,"1,137.00","1,262.20"
1,Allegiant Air,Operating revenue,Scheduled service,651.3,732,735.6
2,Allegiant Air,Operating revenue,Ancillary,324.9,368.3,474.5
3,Allegiant Air,Operating revenue,Fixed fee contract,17.5,17.4,19.7
4,Allegiant Air,Operating costs,Operating costs,841.4,979.7,890.5
5,Allegiant Air,Operating costs,Aircraft fuel,385.6,388.2,278.4
6,Allegiant Air,Operating costs,Salary and benefits,158.6,193.3,229.8
7,Allegiant Air,Operating costs,Station operations,78.2,84.7,102.3
8,Allegiant Air,Operating costs,Maintenance and repairs,72.8,86.8,92.6
9,Allegiant Air,Operating costs,Depreciation and amortisation,69.3,83.4,98.1
10,Allegiant Air,Operating costs,Sales and marketing,21.7,28.5,21.3
11,Allegiant Air,Operating costs,Aircraft lease rentals,9.2,15.9,2.3
12,Allegiant Air,Operating profit (loss),Operating profit (loss),154.7,157.3,371.7
13,Allegiant Air,Net profit (loss),Net profit (loss),92.3,86.7,220.3
14,Allegiant Air,Total assets,Total assets,930.2,"1,239.40",
15,Allegiant Air,Cash and cash equivalents,Cash and cash equivalents,97.7,89.6,
16,Allegiant Air,Total liabilities,Total liabilities,552.9,945.3,
0,Asiana Airlines,Total revenue,Total revenue,"5,463,294.70","5,552,700.00","5,204,308.60"
1,Asiana Airlines,Total revenue,Passenger,"3,527,921.00","3,633,122.00",
2,Asiana Airlines,Total revenue,Cargo,"1,337,440.00","1,305,986.00","1,144,100.00"
3,Asiana Airlines,Operating costs,Operating costs,"5,524,883.80","5,510,450.30","5,194,952.40"
4,Asiana Airlines,Operating costs,Fuel,"2,127,047.00","2,001,640.10","1,457,649.90"
5,Asiana Airlines,Operating costs,Labour,"615,663.10","647,138.00","658,184.20"
6,Asiana Airlines,Operating costs,Lease expenses,"464,414.90","465,361.10","622,139.80"
7,Asiana Airlines,Operating costs,Depreciation and amortisation,"282,348.30","344,268.80","382,787.80"
8,Asiana Airlines,Operating costs,Maintenance,"274,287.10","282,214.00","351,395.50"
9,Asiana Airlines,Operating costs,Airport charges,"400,440.90","395,875.90","411,435.70"
10,Asiana Airlines,Operating costs,Commission expense,"114,910.30","140,237.00","145,219.70"
11,Asiana Airlines,Operating costs,Promotion and advertising expenses,"31,319.10","32,938.00","35,188.80"
12,Asiana Airlines,Operating profit (loss),Operating profit (loss),"-61,589.00","42,228.10","9,356.20"
13,Asiana Airlines,Net profit (loss),Net profit (loss),"-143,099.00","-95,234.50","-151,931.90"
14,Asiana Airlines,Total assets,Total assets,"6,054,231.00","6,480,317.70","6,924,051.10"
15,Asiana Airlines,Cash and cash equivalents,Cash and cash equivalents,"245,511.10","146,168.20","43,370.20"
16,Asiana Airlines,Total liabilities,Total liabilities,"5,238,836.40","5,685,588.00","6,289,678.60"
0,AirAsia,Operating revenue,Operating revenue,"5,111.80","5,415.70","6,299.10"
1,AirAsia,Operating revenue,Passenger seat sales,"2,998.70","2,989.20",
2,AirAsia,Operating revenue,Aircraft operating lease income,666.1,790.5,
3,AirAsia,Operating revenue,Baggage fees,442.7,456.1,
4,AirAsia,Operating revenue,Surcharges and fees,593.8,672.6,
5,AirAsia,Operating costs,Operating costs,"4,430.20","4,776.40",
6,AirAsia,Operating costs,Aircraft fuel expenses,"2,212.20","2,254.20","2,000.70"
7,AirAsia,Operating costs,Staff costs,610.9,667.3,759
8,AirAsia,Operating costs,"Depreciation of property, plant and equipment",597.3,719.5,703.2
9,AirAsia,Operating costs,User charges and other related expenses,490,545.3,685
10,AirAsia,Operating costs,Maintenance and overhaul,138.6,158,196.9
11,AirAsia,Operating costs,Aircraft operating lease expenses,189.4,198.3,330.8
12,AirAsia,Operating profit (loss),Operating profit (loss),918.2,853.6,"1,583.30"
13,AirAsia,Net profit (loss),Net profit (loss),362.1,82.8,541
14,AirAsia,Total assets,Total assets,"17,856.10","20,442.80","21,278.90"
15,AirAsia,"Deposits, cash and bank balances","Deposits, cash and bank balances","1,380.40","1,337.80","2,431.10"
16,AirAsia,Total liabilities,Total liabilities,"12,855.20","15,885.80","16,831.50"
0,EVA Air,Revenue,Revenue,"120,158.50","124,164.00","133,090.00"
1,EVA Air,Revenue,Passenger,"65,618.00","71,100.00","77,959.00"
2,EVA Air,Revenue,Cargo,"34,351.00","32,033.00","31,258.00"
3,EVA Air,Total costs,Total costs,"117,749.30","120,694.10","130,455.10"
4,EVA Air,Operating profit (loss),Operating profit (loss),"2,409.20","3,470.30","2,634.90"
5,EVA Air,Net profit (loss),Net profit (loss),655.2,747.5,"-1,306.70"
6,EVA Air,Total assets,Total assets,"155,524.30","152,722.90","167,560.20"
7,EVA Air,Cash and cash equivalents,Cash and cash equivalents,"22,083.30","24,898.20","27,145.00"
8,EVA Air,Total liabilities,Total liabilities,"116,139.50","112,465.60","127,883.20"
0,Ethiopian Airlines,Revenue,Revenue,"33,815.00","38,498.00","46,576.00"
1,Ethiopian Airlines,Revenue,Passenger,"24,523.40","31,299.00","37,904.00"
2,Ethiopian Airlines,Revenue,Freight and mail,"4,540.40","6,025.00","6,943.00"
3,Ethiopian Airlines,Revenue,Charter,"2,099.10","1,477.80","1,927.20"
4,Ethiopian Airlines,Revenue,Excess baggage,"1,361.50","1,377.30","1,430.00"
5,Ethiopian Airlines,Total costs,Total costs,"32,475.00","35,724.00","42,869.00"
6,Ethiopian Airlines,Total costs,Aircraft fuel and oil,"15,818.20","16,648.10","19,429.00"
7,Ethiopian Airlines,Total costs,Salaries and wages,"1,563.70","1,955.20","2,568.60"
8,Ethiopian Airlines,Total costs,Rentals,"2,461.40","2,314.40","2,596.30"
9,Ethiopian Airlines,Total costs,Overflying and navigation,"1,781.10","2,033.50","2,544.00"
10,Ethiopian Airlines,Total costs,Depreciation of aircraft and engines,"1,293.40","1,863.40","2,439.80"
11,Ethiopian Airlines,Total costs,Foreign overhauls,"1,117.70","1,476.40","1,253.10"
12,Ethiopian Airlines,Total costs,Handling,"1,395.90","1,467.50","1,820.60"
13,Ethiopian Airlines,Total costs,Commission and incentives,"1,353.10","1,410.80","1,575.10"
14,Ethiopian Airlines,Total costs,Landing and parking,744.6,923.9,"1,127.50"
15,Ethiopian Airlines,Operating profit (loss),Operating profit (loss),"1,340.00","2,774.00","3,707.00"
16,Ethiopian Airlines,Net profit (loss),Net profit (loss),"1,025.00","2,054.00","3,147.00"
17,Ethiopian Airlines,Total assets,Total assets,"36,714.00","53,282.30","67,583.50"
18,Ethiopian Airlines,Cash and bank balances,Cash and bank balances,"2,612.10","3,302.20","5,692.00"
19,Ethiopian Airlines,Total liabilities,Total liabilities,"26,586.80","41,029.80","52,289.30"
20,Ethiopian Airlines,Total liabilities,Passengers expense,,"1,453.00","2,130.10"
21,Ethiopian Airlines,Total liabilities,Maintenance of leased aircraft,,911,"1,159.20"
0,Flybe,Total revenue,Total revenue,614.3,620.5,574.1
1,Flybe,Operating expenses,Operating expenses,644.9,630.6,587.6
2,Flybe,Operating expenses,Staff costs,129.6,107.6,89.1
3,Flybe,Operating expenses,Fuel,122.6,120,105.5
4,Flybe,Operating expenses,Net airport and em route charges,117,122.1,108.7
5,Flybe,Operating expenses,Ground operations,70.2,73.7,69.1
6,Flybe,Operating expenses,Maintenance,37.2,41.9,37.2
7,Flybe,Operating expenses,Depreciation and amortisation,12,14.3,13.8
8,Flybe,Operating expenses,Aircraft rental charges,78.1,83.6,80.6
9,Flybe,Operating expenses,Marketing and distribution costs,25.1,23.3,27.4
10,Flybe,Operating profit (loss),Operating profit (loss),-31.8,1.3,-12.7
11,Flybe,Net profit (loss),Net profit (loss),-42.2,8,-35.7
12,Flybe,Total assets,Total assets,405.8,548,560.3
13,Flybe,Cash and cash equivalents,Cash and cash equivalents,23.3,177.9,177.9
14,Flybe,Total liabilities,Total liabilities,357.7,353.9,420.3
0,Aeromexico Connect,Revenue,Revenue,"39,850.00","42,921.00","46,946.00"
1,Aeromexico Connect,Revenue,Passenger,"35,509.00","38,141.00","41,744.00"
2,Aeromexico Connect,Revenue,Cargo,"2,052.00","2,470.00","2,880.00"
3,Aeromexico Connect,Revenue,Excess baggage,374,428,516
4,Aeromexico Connect,Total operating costs,Total operating costs,"37,447.00","41,150.00","43,916.00"
5,Aeromexico Connect,Total operating costs,Aircraft fuel,"12,906.00","13,706.00","10,753.00"
6,Aeromexico Connect,Total operating costs,Salaries and related costs,"8,436.00","8,962.00","9,815.00"
7,Aeromexico Connect,Total operating costs,"Aircraft, communication and traffic services","4,733.00","5,260.00","6,333.00"
8,Aeromexico Connect,Total operating costs,Maintenance,"1,971.00","2,297.00","3,298.00"
9,Aeromexico Connect,Total operating costs,Passenger services,755,893,"1,112.00"
10,Aeromexico Connect,Total operating costs,Travel agent commissions,"1,158.00","1,325.00","1,289.00"
11,Aeromexico Connect,Total operating costs,Aircraft leasing,"3,614.00","4,499.00","5,763.00"
12,Aeromexico Connect,Total operating costs,Depreciation,"1,555.00","1,696.00","2,512.00"
13,Aeromexico Connect,Operating profit (loss),Operating profit (loss),"2,403.00","1,771.00","3,031.00"
14,Aeromexico Connect,Net profit (loss),Net profit (loss),"1,080.00",783,"1,156.00"
15,Aeromexico Connect,Total assets,Total assets,"32,296.00","38,205.00","49,899.00"
16,Aeromexico Connect,Cash and cash equivalents,Cash and cash equivalents,"3,154.00","3,156.00","5,071.00"
17,Aeromexico Connect,Total liabilities,Total liabilities,"24,071.00","28,977.00","39,125.00"
0,Interjet,Total operating revenue,Total operating revenue,"10,347.20","11,861.00","13,143.50"
1,Interjet,Total operating revenue,Passenger,"9,795.80","11,094.30","11,946.90"
2,Interjet,Total operating revenue,Ancillary,342.1,403.6,410.5
3,Interjet,Total operating revenue,Cargo,50.8,27.4,215.5
4,Interjet,Total operating revenue,Others,158.4,335.6,570.5
5,Interjet,Total operating costs,Total operating costs,"9,311.50","11,040.50","12,805.20"
6,Interjet,Total operating costs,Jet fuel,"3,645.10","4,062.80","4,374.50"
7,Interjet,Total operating costs,Maintenance,"1,072.00","1,386.60","1,646.60"
8,Interjet,Total operating costs,"Transit services, traffic and communication","1,115.20","1,343.10","1,589.50"
9,Interjet,Total operating costs,Labour,491.2,717.9,901.7
10,Interjet,Total operating costs,Insurance and passenger service,127.5,126.1,127.8
11,Interjet,Total operating costs,Advertising and sales,854.8,873.1,"1,143.40"
12,Interjet,Total operating costs,Administrative and other,638.9,718.2,904.3
13,Interjet,Total operating costs,Rental,"1,084.10","1,390.60","1,501.60"
14,Interjet,Total operating costs,Depreciation and amortisation,282.7,442.9,615.8
15,Interjet,Operating profit (loss),Operating profit (loss),"1,035.70",820.5,338.3
16,Interjet,Net profit (loss),Net profit (loss),500.4,487.8,-446.8
17,Interjet,Total assets,Total assets,"13,991.70","16,755.60","23,029.20"
18,Interjet,Cash and cash equivalents,Cash and cash equivalents,"1,484.00","2,622.50","1,989.20"
19,Interjet,Total liabilities,Total liabilities,"11,143.10","13,585.90","20,234.00"
0,Aeromexico,Revenue,Revenue,"39,850.00","42,921.00","46,946.00"
1,Aeromexico,Revenue,Passenger,"35,509.00","38,141.00","41,744.00"
2,Aeromexico,Revenue,Cargo,"2,052.00","2,470.00","2,880.00"
3,Aeromexico,Revenue,Excess baggage,374,428,516
4,Aeromexico,Total operating costs,Total operating costs,"37,447.00","41,150.00","43,916.00"
5,Aeromexico,Total operating costs,Aircraft fuel,"12,906.00","13,706.00","10,753.00"
6,Aeromexico,Total operating costs,Salaries and related costs,"8,436.00","8,962.00","9,815.00"
